"","day","countryCode","countryName","region","lat","lon","confirmed","recovered","death"
"17600","2020/05/04","RO","Romania","Europe",46,25,13512,5269,818
"17601","2020/05/05","RO","Romania","Europe",46,25,13837,5454,841
"17602","2020/05/06","RO","Romania","Europe",46,25,14107,5788,864
"17603","2020/05/07","RO","Romania","Europe",46,25,14499,6144,888
"17604","2020/05/08","RO","Romania","Europe",46,25,14811,6423,923
"17605","2020/01/22","RS","Serbia","Europe",44,21,0,0,0
"17606","2020/01/23","RS","Serbia","Europe",44,21,0,0,0
"17607","2020/01/24","RS","Serbia","Europe",44,21,0,0,0
"17608","2020/01/25","RS","Serbia","Europe",44,21,0,0,0
"17609","2020/01/26","RS","Serbia","Europe",44,21,0,0,0
"17610","2020/01/27","RS","Serbia","Europe",44,21,0,0,0
"17611","2020/01/28","RS","Serbia","Europe",44,21,0,0,0
"17612","2020/01/29","RS","Serbia","Europe",44,21,0,0,0
"17613","2020/01/30","RS","Serbia","Europe",44,21,0,0,0
"17614","2020/01/31","RS","Serbia","Europe",44,21,0,0,0
"17615","2020/02/01","RS","Serbia","Europe",44,21,0,0,0
"17616","2020/02/02","RS","Serbia","Europe",44,21,0,0,0
"17617","2020/02/03","RS","Serbia","Europe",44,21,0,0,0
"17618","2020/02/04","RS","Serbia","Europe",44,21,0,0,0
"17619","2020/02/05","RS","Serbia","Europe",44,21,0,0,0
"17620","2020/02/06","RS","Serbia","Europe",44,21,0,0,0
"17621","2020/02/07","RS","Serbia","Europe",44,21,0,0,0
"17622","2020/02/08","RS","Serbia","Europe",44,21,0,0,0
"17623","2020/02/09","RS","Serbia","Europe",44,21,0,0,0
"17624","2020/02/10","RS","Serbia","Europe",44,21,0,0,0
"17625","2020/02/11","RS","Serbia","Europe",44,21,0,0,0
"17626","2020/02/12","RS","Serbia","Europe",44,21,0,0,0
"17627","2020/02/13","RS","Serbia","Europe",44,21,0,0,0
"17628","2020/02/14","RS","Serbia","Europe",44,21,0,0,0
"17629","2020/02/15","RS","Serbia","Europe",44,21,0,0,0
"17630","2020/02/16","RS","Serbia","Europe",44,21,0,0,0
"17631","2020/02/17","RS","Serbia","Europe",44,21,0,0,0
"17632","2020/02/18","RS","Serbia","Europe",44,21,0,0,0
"17633","2020/02/19","RS","Serbia","Europe",44,21,0,0,0
"17634","2020/02/20","RS","Serbia","Europe",44,21,0,0,0
"17635","2020/02/21","RS","Serbia","Europe",44,21,0,0,0
"17636","2020/02/22","RS","Serbia","Europe",44,21,0,0,0
"17637","2020/02/23","RS","Serbia","Europe",44,21,0,0,0
"17638","2020/02/24","RS","Serbia","Europe",44,21,0,0,0
"17639","2020/02/25","RS","Serbia","Europe",44,21,0,0,0
"17640","2020/02/26","RS","Serbia","Europe",44,21,0,0,0
"17641","2020/02/27","RS","Serbia","Europe",44,21,0,0,0
"17642","2020/02/28","RS","Serbia","Europe",44,21,0,0,0
"17643","2020/02/29","RS","Serbia","Europe",44,21,0,0,0
"17644","2020/03/01","RS","Serbia","Europe",44,21,0,0,0
"17645","2020/03/02","RS","Serbia","Europe",44,21,0,0,0
"17646","2020/03/03","RS","Serbia","Europe",44,21,0,0,0
"17647","2020/03/04","RS","Serbia","Europe",44,21,0,0,0
"17648","2020/03/05","RS","Serbia","Europe",44,21,0,0,0
"17649","2020/03/06","RS","Serbia","Europe",44,21,1,0,0
"17650","2020/03/07","RS","Serbia","Europe",44,21,1,0,0
"17651","2020/03/08","RS","Serbia","Europe",44,21,1,0,0
"17652","2020/03/09","RS","Serbia","Europe",44,21,1,0,0
"17653","2020/03/10","RS","Serbia","Europe",44,21,5,0,0
"17654","2020/03/11","RS","Serbia","Europe",44,21,12,0,0
"17655","2020/03/12","RS","Serbia","Europe",44,21,19,0,0
"17656","2020/03/13","RS","Serbia","Europe",44,21,35,0,0
"17657","2020/03/14","RS","Serbia","Europe",44,21,46,0,0
"17658","2020/03/15","RS","Serbia","Europe",44,21,48,0,0
"17659","2020/03/16","RS","Serbia","Europe",44,21,55,1,0
"17660","2020/03/17","RS","Serbia","Europe",44,21,65,1,0
"17661","2020/03/18","RS","Serbia","Europe",44,21,83,1,0
"17662","2020/03/19","RS","Serbia","Europe",44,21,103,1,0
"17663","2020/03/20","RS","Serbia","Europe",44,21,135,1,1
"17664","2020/03/21","RS","Serbia","Europe",44,21,171,1,1
"17665","2020/03/22","RS","Serbia","Europe",44,21,222,1,2
"17666","2020/03/23","RS","Serbia","Europe",44,21,249,3,3
"17667","2020/03/24","RS","Serbia","Europe",44,21,303,15,3
"17668","2020/03/25","RS","Serbia","Europe",44,21,384,15,4
"17669","2020/03/26","RS","Serbia","Europe",44,21,457,15,7
"17670","2020/03/27","RS","Serbia","Europe",44,21,528,42,8
"17671","2020/03/28","RS","Serbia","Europe",44,21,659,42,10
"17672","2020/03/29","RS","Serbia","Europe",44,21,741,42,13
"17673","2020/03/30","RS","Serbia","Europe",44,21,785,42,16
"17674","2020/03/31","RS","Serbia","Europe",44,21,900,42,23
"17675","2020/04/01","RS","Serbia","Europe",44,21,1060,42,28
"17676","2020/04/02","RS","Serbia","Europe",44,21,1171,42,31
"17677","2020/04/03","RS","Serbia","Europe",44,21,1476,54,39
"17678","2020/04/04","RS","Serbia","Europe",44,21,1624,54,44
"17679","2020/04/05","RS","Serbia","Europe",44,21,1908,54,51
"17680","2020/04/06","RS","Serbia","Europe",44,21,2200,118,58
"17681","2020/04/07","RS","Serbia","Europe",44,21,2447,118,61
"17682","2020/04/08","RS","Serbia","Europe",44,21,2666,118,65
"17683","2020/04/09","RS","Serbia","Europe",44,21,2867,118,66
"17684","2020/04/10","RS","Serbia","Europe",44,21,3105,118,71
"17685","2020/04/11","RS","Serbia","Europe",44,21,3380,118,74
"17686","2020/04/12","RS","Serbia","Europe",44,21,3630,400,80
"17687","2020/04/13","RS","Serbia","Europe",44,21,4054,400,85
"17688","2020/04/14","RS","Serbia","Europe",44,21,4465,400,94
"17689","2020/04/15","RS","Serbia","Europe",44,21,4873,400,99
"17690","2020/04/16","RS","Serbia","Europe",44,21,5318,443,103
"17691","2020/04/17","RS","Serbia","Europe",44,21,5690,534,110
"17692","2020/04/18","RS","Serbia","Europe",44,21,5994,637,117
"17693","2020/04/19","RS","Serbia","Europe",44,21,6318,753,122
"17694","2020/04/20","RS","Serbia","Europe",44,21,6630,870,125
"17695","2020/04/21","RS","Serbia","Europe",44,21,6890,977,130
"17696","2020/04/22","RS","Serbia","Europe",44,21,7114,1025,134
"17697","2020/04/23","RS","Serbia","Europe",44,21,7276,1063,139
"17698","2020/04/24","RS","Serbia","Europe",44,21,7483,1094,144
"17699","2020/04/25","RS","Serbia","Europe",44,21,7779,1152,151
"17700","2020/04/26","RS","Serbia","Europe",44,21,8042,1182,156
"17701","2020/04/27","RS","Serbia","Europe",44,21,8275,1209,162
"17702","2020/04/28","RS","Serbia","Europe",44,21,8497,1260,168
"17703","2020/04/29","RS","Serbia","Europe",44,21,8724,1292,173
"17704","2020/04/30","RS","Serbia","Europe",44,21,9009,1343,179
"17705","2020/05/01","RS","Serbia","Europe",44,21,9205,1379,185
"17706","2020/05/02","RS","Serbia","Europe",44,21,9362,1426,189
"17707","2020/05/03","RS","Serbia","Europe",44,21,9464,1551,193
"17708","2020/05/04","RS","Serbia","Europe",44,21,9557,1574,197
"17709","2020/05/05","RS","Serbia","Europe",44,21,9677,1723,200
"17710","2020/05/06","RS","Serbia","Europe",44,21,9791,1971,203
"17711","2020/05/07","RS","Serbia","Europe",44,21,9848,2160,206
"17712","2020/05/08","RS","Serbia","Europe",44,21,9943,2453,209
"17713","2020/01/22","RU","Russia","Europe",60,100,0,0,0
"17714","2020/01/23","RU","Russia","Europe",60,100,0,0,0
"17715","2020/01/24","RU","Russia","Europe",60,100,0,0,0
"17716","2020/01/25","RU","Russia","Europe",60,100,0,0,0
"17717","2020/01/26","RU","Russia","Europe",60,100,0,0,0
"17718","2020/01/27","RU","Russia","Europe",60,100,0,0,0
"17719","2020/01/28","RU","Russia","Europe",60,100,0,0,0
"17720","2020/01/29","RU","Russia","Europe",60,100,0,0,0
"17721","2020/01/30","RU","Russia","Europe",60,100,0,0,0
"17722","2020/01/31","RU","Russia","Europe",60,100,2,0,0
"17723","2020/02/01","RU","Russia","Europe",60,100,2,0,0
"17724","2020/02/02","RU","Russia","Europe",60,100,2,0,0
"17725","2020/02/03","RU","Russia","Europe",60,100,2,0,0
"17726","2020/02/04","RU","Russia","Europe",60,100,2,0,0
"17727","2020/02/05","RU","Russia","Europe",60,100,2,0,0
"17728","2020/02/06","RU","Russia","Europe",60,100,2,0,0
"17729","2020/02/07","RU","Russia","Europe",60,100,2,0,0
"17730","2020/02/08","RU","Russia","Europe",60,100,2,0,0
"17731","2020/02/09","RU","Russia","Europe",60,100,2,0,0
"17732","2020/02/10","RU","Russia","Europe",60,100,2,0,0
"17733","2020/02/11","RU","Russia","Europe",60,100,2,0,0
"17734","2020/02/12","RU","Russia","Europe",60,100,2,2,0
"17735","2020/02/13","RU","Russia","Europe",60,100,2,2,0
"17736","2020/02/14","RU","Russia","Europe",60,100,2,2,0
"17737","2020/02/15","RU","Russia","Europe",60,100,2,2,0
"17738","2020/02/16","RU","Russia","Europe",60,100,2,2,0
"17739","2020/02/17","RU","Russia","Europe",60,100,2,2,0
"17740","2020/02/18","RU","Russia","Europe",60,100,2,2,0
"17741","2020/02/19","RU","Russia","Europe",60,100,2,2,0
"17742","2020/02/20","RU","Russia","Europe",60,100,2,2,0
"17743","2020/02/21","RU","Russia","Europe",60,100,2,2,0
"17744","2020/02/22","RU","Russia","Europe",60,100,2,2,0
"17745","2020/02/23","RU","Russia","Europe",60,100,2,2,0
"17746","2020/02/24","RU","Russia","Europe",60,100,2,2,0
"17747","2020/02/25","RU","Russia","Europe",60,100,2,2,0
"17748","2020/02/26","RU","Russia","Europe",60,100,2,2,0
"17749","2020/02/27","RU","Russia","Europe",60,100,2,2,0
"17750","2020/02/28","RU","Russia","Europe",60,100,2,2,0
"17751","2020/02/29","RU","Russia","Europe",60,100,2,2,0
"17752","2020/03/01","RU","Russia","Europe",60,100,2,2,0
"17753","2020/03/02","RU","Russia","Europe",60,100,3,2,0
"17754","2020/03/03","RU","Russia","Europe",60,100,3,2,0
"17755","2020/03/04","RU","Russia","Europe",60,100,3,2,0
"17756","2020/03/05","RU","Russia","Europe",60,100,4,2,0
"17757","2020/03/06","RU","Russia","Europe",60,100,13,2,0
"17758","2020/03/07","RU","Russia","Europe",60,100,13,2,0
"17759","2020/03/08","RU","Russia","Europe",60,100,17,3,0
"17760","2020/03/09","RU","Russia","Europe",60,100,17,3,0
"17761","2020/03/10","RU","Russia","Europe",60,100,20,3,0
"17762","2020/03/11","RU","Russia","Europe",60,100,20,3,0
"17763","2020/03/12","RU","Russia","Europe",60,100,28,3,0
"17764","2020/03/13","RU","Russia","Europe",60,100,45,3,0
"17765","2020/03/14","RU","Russia","Europe",60,100,59,8,0
"17766","2020/03/15","RU","Russia","Europe",60,100,63,8,0
"17767","2020/03/16","RU","Russia","Europe",60,100,90,8,0
"17768","2020/03/17","RU","Russia","Europe",60,100,114,8,0
"17769","2020/03/18","RU","Russia","Europe",60,100,147,8,0
"17770","2020/03/19","RU","Russia","Europe",60,100,199,9,1
"17771","2020/03/20","RU","Russia","Europe",60,100,253,9,1
"17772","2020/03/21","RU","Russia","Europe",60,100,306,12,1
"17773","2020/03/22","RU","Russia","Europe",60,100,367,16,1
"17774","2020/03/23","RU","Russia","Europe",60,100,438,17,1
"17775","2020/03/24","RU","Russia","Europe",60,100,495,22,1
"17776","2020/03/25","RU","Russia","Europe",60,100,658,29,3
"17777","2020/03/26","RU","Russia","Europe",60,100,840,38,3
"17778","2020/03/27","RU","Russia","Europe",60,100,1036,45,4
"17779","2020/03/28","RU","Russia","Europe",60,100,1264,49,4
"17780","2020/03/29","RU","Russia","Europe",60,100,1534,64,8
"17781","2020/03/30","RU","Russia","Europe",60,100,1836,66,9
"17782","2020/03/31","RU","Russia","Europe",60,100,2337,121,17
"17783","2020/04/01","RU","Russia","Europe",60,100,2777,190,24
"17784","2020/04/02","RU","Russia","Europe",60,100,3548,235,30
"17785","2020/04/03","RU","Russia","Europe",60,100,4149,281,34
"17786","2020/04/04","RU","Russia","Europe",60,100,4731,333,43
"17787","2020/04/05","RU","Russia","Europe",60,100,5389,355,45
"17788","2020/04/06","RU","Russia","Europe",60,100,6343,406,47
"17789","2020/04/07","RU","Russia","Europe",60,100,7497,494,58
"17790","2020/04/08","RU","Russia","Europe",60,100,8672,580,63
"17791","2020/04/09","RU","Russia","Europe",60,100,10131,698,76
"17792","2020/04/10","RU","Russia","Europe",60,100,11917,795,94
"17793","2020/04/11","RU","Russia","Europe",60,100,13584,1045,106
"17794","2020/04/12","RU","Russia","Europe",60,100,15770,1291,130
"17795","2020/04/13","RU","Russia","Europe",60,100,18328,1470,148
"17796","2020/04/14","RU","Russia","Europe",60,100,21102,1694,170
"17797","2020/04/15","RU","Russia","Europe",60,100,24490,1986,198
"17798","2020/04/16","RU","Russia","Europe",60,100,27938,2304,232
"17799","2020/04/17","RU","Russia","Europe",60,100,32008,2590,273
"17800","2020/04/18","RU","Russia","Europe",60,100,36793,3057,313
"17801","2020/04/19","RU","Russia","Europe",60,100,42853,3291,361
"17802","2020/04/20","RU","Russia","Europe",60,100,47121,3446,405
"17803","2020/04/21","RU","Russia","Europe",60,100,52763,3873,456
"17804","2020/04/22","RU","Russia","Europe",60,100,57999,4420,513
"17805","2020/04/23","RU","Russia","Europe",60,100,62773,4891,555
"17806","2020/04/24","RU","Russia","Europe",60,100,68622,5568,615
"17807","2020/04/25","RU","Russia","Europe",60,100,74588,6250,681
"17808","2020/04/26","RU","Russia","Europe",60,100,80949,6767,747
"17809","2020/04/27","RU","Russia","Europe",60,100,87147,7346,794
"17810","2020/04/28","RU","Russia","Europe",60,100,93558,8456,867
"17811","2020/04/29","RU","Russia","Europe",60,100,99399,10286,972
"17812","2020/04/30","RU","Russia","Europe",60,100,106498,11619,1073
"17813","2020/05/01","RU","Russia","Europe",60,100,114431,13220,1169
"17814","2020/05/02","RU","Russia","Europe",60,100,124054,15013,1222
"17815","2020/05/03","RU","Russia","Europe",60,100,134687,16639,1280
"17816","2020/05/04","RU","Russia","Europe",60,100,145268,18095,1356
"17817","2020/05/05","RU","Russia","Europe",60,100,155370,19865,1451
"17818","2020/05/06","RU","Russia","Europe",60,100,165929,21327,1537
"17819","2020/05/07","RU","Russia","Europe",60,100,177160,23803,1625
"17820","2020/05/08","RU","Russia","Europe",60,100,187859,26608,1723
"17821","2020/01/22","RW","Rwanda","Africa",-2,30,0,0,0
"17822","2020/01/23","RW","Rwanda","Africa",-2,30,0,0,0
"17823","2020/01/24","RW","Rwanda","Africa",-2,30,0,0,0
"17824","2020/01/25","RW","Rwanda","Africa",-2,30,0,0,0
"17825","2020/01/26","RW","Rwanda","Africa",-2,30,0,0,0
"17826","2020/01/27","RW","Rwanda","Africa",-2,30,0,0,0
"17827","2020/01/28","RW","Rwanda","Africa",-2,30,0,0,0
"17828","2020/01/29","RW","Rwanda","Africa",-2,30,0,0,0
"17829","2020/01/30","RW","Rwanda","Africa",-2,30,0,0,0
"17830","2020/01/31","RW","Rwanda","Africa",-2,30,0,0,0
"17831","2020/02/01","RW","Rwanda","Africa",-2,30,0,0,0
"17832","2020/02/02","RW","Rwanda","Africa",-2,30,0,0,0
"17833","2020/02/03","RW","Rwanda","Africa",-2,30,0,0,0
"17834","2020/02/04","RW","Rwanda","Africa",-2,30,0,0,0
"17835","2020/02/05","RW","Rwanda","Africa",-2,30,0,0,0
"17836","2020/02/06","RW","Rwanda","Africa",-2,30,0,0,0
"17837","2020/02/07","RW","Rwanda","Africa",-2,30,0,0,0
"17838","2020/02/08","RW","Rwanda","Africa",-2,30,0,0,0
"17839","2020/02/09","RW","Rwanda","Africa",-2,30,0,0,0
"17840","2020/02/10","RW","Rwanda","Africa",-2,30,0,0,0
"17841","2020/02/11","RW","Rwanda","Africa",-2,30,0,0,0
"17842","2020/02/12","RW","Rwanda","Africa",-2,30,0,0,0
"17843","2020/02/13","RW","Rwanda","Africa",-2,30,0,0,0
"17844","2020/02/14","RW","Rwanda","Africa",-2,30,0,0,0
"17845","2020/02/15","RW","Rwanda","Africa",-2,30,0,0,0
"17846","2020/02/16","RW","Rwanda","Africa",-2,30,0,0,0
"17847","2020/02/17","RW","Rwanda","Africa",-2,30,0,0,0
"17848","2020/02/18","RW","Rwanda","Africa",-2,30,0,0,0
"17849","2020/02/19","RW","Rwanda","Africa",-2,30,0,0,0
"17850","2020/02/20","RW","Rwanda","Africa",-2,30,0,0,0
"17851","2020/02/21","RW","Rwanda","Africa",-2,30,0,0,0
"17852","2020/02/22","RW","Rwanda","Africa",-2,30,0,0,0
"17853","2020/02/23","RW","Rwanda","Africa",-2,30,0,0,0
"17854","2020/02/24","RW","Rwanda","Africa",-2,30,0,0,0
"17855","2020/02/25","RW","Rwanda","Africa",-2,30,0,0,0
"17856","2020/02/26","RW","Rwanda","Africa",-2,30,0,0,0
"17857","2020/02/27","RW","Rwanda","Africa",-2,30,0,0,0
"17858","2020/02/28","RW","Rwanda","Africa",-2,30,0,0,0
"17859","2020/02/29","RW","Rwanda","Africa",-2,30,0,0,0
"17860","2020/03/01","RW","Rwanda","Africa",-2,30,0,0,0
"17861","2020/03/02","RW","Rwanda","Africa",-2,30,0,0,0
"17862","2020/03/03","RW","Rwanda","Africa",-2,30,0,0,0
"17863","2020/03/04","RW","Rwanda","Africa",-2,30,0,0,0
"17864","2020/03/05","RW","Rwanda","Africa",-2,30,0,0,0
"17865","2020/03/06","RW","Rwanda","Africa",-2,30,0,0,0
"17866","2020/03/07","RW","Rwanda","Africa",-2,30,0,0,0
"17867","2020/03/08","RW","Rwanda","Africa",-2,30,0,0,0
"17868","2020/03/09","RW","Rwanda","Africa",-2,30,0,0,0
"17869","2020/03/10","RW","Rwanda","Africa",-2,30,0,0,0
"17870","2020/03/11","RW","Rwanda","Africa",-2,30,0,0,0
"17871","2020/03/12","RW","Rwanda","Africa",-2,30,0,0,0
"17872","2020/03/13","RW","Rwanda","Africa",-2,30,0,0,0
"17873","2020/03/14","RW","Rwanda","Africa",-2,30,1,0,0
"17874","2020/03/15","RW","Rwanda","Africa",-2,30,1,0,0
"17875","2020/03/16","RW","Rwanda","Africa",-2,30,5,0,0
"17876","2020/03/17","RW","Rwanda","Africa",-2,30,7,0,0
"17877","2020/03/18","RW","Rwanda","Africa",-2,30,8,0,0
"17878","2020/03/19","RW","Rwanda","Africa",-2,30,8,0,0
"17879","2020/03/20","RW","Rwanda","Africa",-2,30,17,0,0
"17880","2020/03/21","RW","Rwanda","Africa",-2,30,17,0,0
"17881","2020/03/22","RW","Rwanda","Africa",-2,30,19,0,0
"17882","2020/03/23","RW","Rwanda","Africa",-2,30,36,0,0
"17883","2020/03/24","RW","Rwanda","Africa",-2,30,40,0,0
"17884","2020/03/25","RW","Rwanda","Africa",-2,30,41,0,0
"17885","2020/03/26","RW","Rwanda","Africa",-2,30,50,0,0
"17886","2020/03/27","RW","Rwanda","Africa",-2,30,54,0,0
"17887","2020/03/28","RW","Rwanda","Africa",-2,30,60,0,0
"17888","2020/03/29","RW","Rwanda","Africa",-2,30,70,0,0
"17889","2020/03/30","RW","Rwanda","Africa",-2,30,70,0,0
"17890","2020/03/31","RW","Rwanda","Africa",-2,30,75,0,0
"17891","2020/04/01","RW","Rwanda","Africa",-2,30,82,0,0
"17892","2020/04/02","RW","Rwanda","Africa",-2,30,84,0,0
"17893","2020/04/03","RW","Rwanda","Africa",-2,30,89,0,0
"17894","2020/04/04","RW","Rwanda","Africa",-2,30,102,0,0
"17895","2020/04/05","RW","Rwanda","Africa",-2,30,104,4,0
"17896","2020/04/06","RW","Rwanda","Africa",-2,30,105,4,0
"17897","2020/04/07","RW","Rwanda","Africa",-2,30,105,7,0
"17898","2020/04/08","RW","Rwanda","Africa",-2,30,110,7,0
"17899","2020/04/09","RW","Rwanda","Africa",-2,30,113,7,0
"17900","2020/04/10","RW","Rwanda","Africa",-2,30,118,7,0
"17901","2020/04/11","RW","Rwanda","Africa",-2,30,120,18,0
"17902","2020/04/12","RW","Rwanda","Africa",-2,30,126,25,0
"17903","2020/04/13","RW","Rwanda","Africa",-2,30,127,42,0
"17904","2020/04/14","RW","Rwanda","Africa",-2,30,134,49,0
"17905","2020/04/15","RW","Rwanda","Africa",-2,30,136,54,0
"17906","2020/04/16","RW","Rwanda","Africa",-2,30,138,60,0
"17907","2020/04/17","RW","Rwanda","Africa",-2,30,143,65,0
"17908","2020/04/18","RW","Rwanda","Africa",-2,30,144,69,0
"17909","2020/04/19","RW","Rwanda","Africa",-2,30,147,76,0
"17910","2020/04/20","RW","Rwanda","Africa",-2,30,147,76,0
"17911","2020/04/21","RW","Rwanda","Africa",-2,30,150,84,0
"17912","2020/04/22","RW","Rwanda","Africa",-2,30,153,84,0
"17913","2020/04/23","RW","Rwanda","Africa",-2,30,154,87,0
"17914","2020/04/24","RW","Rwanda","Africa",-2,30,176,87,0
"17915","2020/04/25","RW","Rwanda","Africa",-2,30,183,88,0
"17916","2020/04/26","RW","Rwanda","Africa",-2,30,191,92,0
"17917","2020/04/27","RW","Rwanda","Africa",-2,30,207,93,0
"17918","2020/04/28","RW","Rwanda","Africa",-2,30,212,95,0
"17919","2020/04/29","RW","Rwanda","Africa",-2,30,225,98,0
"17920","2020/04/30","RW","Rwanda","Africa",-2,30,243,104,0
"17921","2020/05/01","RW","Rwanda","Africa",-2,30,249,109,0
"17922","2020/05/02","RW","Rwanda","Africa",-2,30,255,120,0
"17923","2020/05/03","RW","Rwanda","Africa",-2,30,259,124,0
"17924","2020/05/04","RW","Rwanda","Africa",-2,30,261,128,0
"17925","2020/05/05","RW","Rwanda","Africa",-2,30,261,129,0
"17926","2020/05/06","RW","Rwanda","Africa",-2,30,268,130,0
"17927","2020/05/07","RW","Rwanda","Africa",-2,30,271,133,0
"17928","2020/05/08","RW","Rwanda","Africa",-2,30,273,136,0
"17929","2020/01/22","SA","Saudi Arabia","Asia",25,45,0,0,0
"17930","2020/01/23","SA","Saudi Arabia","Asia",25,45,0,0,0
"17931","2020/01/24","SA","Saudi Arabia","Asia",25,45,0,0,0
"17932","2020/01/25","SA","Saudi Arabia","Asia",25,45,0,0,0
"17933","2020/01/26","SA","Saudi Arabia","Asia",25,45,0,0,0
"17934","2020/01/27","SA","Saudi Arabia","Asia",25,45,0,0,0
"17935","2020/01/28","SA","Saudi Arabia","Asia",25,45,0,0,0
"17936","2020/01/29","SA","Saudi Arabia","Asia",25,45,0,0,0
"17937","2020/01/30","SA","Saudi Arabia","Asia",25,45,0,0,0
"17938","2020/01/31","SA","Saudi Arabia","Asia",25,45,0,0,0
"17939","2020/02/01","SA","Saudi Arabia","Asia",25,45,0,0,0
"17940","2020/02/02","SA","Saudi Arabia","Asia",25,45,0,0,0
"17941","2020/02/03","SA","Saudi Arabia","Asia",25,45,0,0,0
"17942","2020/02/04","SA","Saudi Arabia","Asia",25,45,0,0,0
"17943","2020/02/05","SA","Saudi Arabia","Asia",25,45,0,0,0
"17944","2020/02/06","SA","Saudi Arabia","Asia",25,45,0,0,0
"17945","2020/02/07","SA","Saudi Arabia","Asia",25,45,0,0,0
"17946","2020/02/08","SA","Saudi Arabia","Asia",25,45,0,0,0
"17947","2020/02/09","SA","Saudi Arabia","Asia",25,45,0,0,0
"17948","2020/02/10","SA","Saudi Arabia","Asia",25,45,0,0,0
"17949","2020/02/11","SA","Saudi Arabia","Asia",25,45,0,0,0
"17950","2020/02/12","SA","Saudi Arabia","Asia",25,45,0,0,0
"17951","2020/02/13","SA","Saudi Arabia","Asia",25,45,0,0,0
"17952","2020/02/14","SA","Saudi Arabia","Asia",25,45,0,0,0
